chromosome	name	start	stop	length	primer location quadruplets
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608379	3608905	527	3608379,21,3608863,43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608379	3608952	574	3608379,21,3608920,33
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608379	3609136	758	3608379,21,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608379	3609217	839	3608379,21,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608379	3609269	891	3608379,21,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3608687	270	3608418,32,3608639,49
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3608841	424	3608418,32,3608780,62
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3608905	488	3608418,32,3608863,43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3608952	535	3608418,32,3608920,33
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3609136	719	3608418,32,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3609217	800	3608418,32,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3609269	852	3608418,32,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3608687	229	3608459,35,3608639,49
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3608841	383	3608459,35,3608780,62
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3608905	447	3608459,35,3608863,43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3608952	494	3608459,35,3608920,33
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3609136	678	3608459,35,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3609217	759	3608459,35,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3609269	811	3608459,35,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3608841	347	3608495,30,3608780,62
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3608905	411	3608495,30,3608863,43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3608952	458	3608495,30,3608920,33
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3609136	642	3608495,30,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3609217	723	3608495,30,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3609269	775	3608495,30,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3609367	873	3608495,30,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3608841	308	3608534,58,3608780,62
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3608905	372	3608534,58,3608863,43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3608952	419	3608534,58,3608920,33
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3609136	603	3608534,58,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3609217	684	3608534,58,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3609269	736	3608534,58,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3609367	834	3608534,58,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3608841	203	3608639,49,3608780,62
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3608905	267	3608639,49,3608863,43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3608952	314	3608639,49,3608920,33
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3609136	498	3608639,49,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3609217	579	3608639,49,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3609269	631	3608639,49,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3609367	729	3608639,49,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608639	3609515	877	3608639,49,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608780	3609136	357	3608780,62,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608780	3609217	438	3608780,62,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608780	3609269	490	3608780,62,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608780	3609367	588	3608780,62,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608780	3609515	736	3608780,62,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608863	3609136	274	3608863,43,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608863	3609217	355	3608863,43,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608863	3609269	407	3608863,43,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608863	3609367	505	3608863,43,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608863	3609515	653	3608863,43,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608920	3609136	217	3608920,33,3609110,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608920	3609217	298	3608920,33,3609143,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608920	3609269	350	3608920,33,3609219,51
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608920	3609367	448	3608920,33,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608920	3609515	596	3608920,33,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609110	3609367	258	3609110,27,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609110	3609515	406	3609110,27,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609143	3609367	225	3609143,75,3609271,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609143	3609515	373	3609143,75,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609219	3609515	297	3609219,51,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609219	3610065	847	3609219,51,3609521,545
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609271	3609515	245	3609271,97,3609401,115
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609271	3610065	795	3609271,97,3609521,545
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609401	3610065	665	3609401,115,3609521,545
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609401	3610271	871	3609401,115,3610072,200
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609521	3610271	751	3609521,545,3610072,200
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609521	3610319	799	3609521,545,3610273,47
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610072	3610319	248	3610072,200,3610273,47
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610072	3610475	404	3610072,200,3610321,155
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610072	3610529	458	3610072,200,3610494,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610072	3610717	646	3610072,200,3610531,187
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610273	3610475	203	3610273,47,3610321,155
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610273	3610529	257	3610273,47,3610494,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610273	3610717	445	3610273,47,3610531,187
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610273	3610996	724	3610273,47,3610719,278
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610321	3610529	209	3610321,155,3610494,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610321	3610717	397	3610321,155,3610531,187
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610321	3610996	676	3610321,155,3610719,278
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610494	3610717	224	3610494,36,3610531,187
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610494	3610996	503	3610494,36,3610719,278
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610531	3610996	466	3610531,187,3610719,278
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610531	3611407	877	3610531,187,3611012,396
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610719	3611407	689	3610719,278,3611012,396
Spolyrhiza9509_20150416_chr02	Sp02G05090	3611012	3611623	612	3611012,396,3611422,202
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3612810	384	3612427,255,3612683,128
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3612835	409	3612427,255,3612812,24
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3612882	456	3612427,255,3612837,46
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3613082	656	3612427,255,3612884,199
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3613171	745	3612427,255,3613101,71
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3613255	829	3612427,255,3613192,64
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612427	3613304	878	3612427,255,3613261,44
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3612882	200	3612683,128,3612837,46
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613082	400	3612683,128,3612884,199
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613171	489	3612683,128,3613101,71
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613255	573	3612683,128,3613192,64
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613304	622	3612683,128,3613261,44
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613331	649	3612683,128,3613306,26
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613493	811	3612683,128,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613549	867	3612683,128,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613577	895	3612683,128,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613082	271	3612812,24,3612884,199
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613171	360	3612812,24,3613101,71
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613255	444	3612812,24,3613192,64
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613304	493	3612812,24,3613261,44
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613331	520	3612812,24,3613306,26
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613493	682	3612812,24,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613549	738	3612812,24,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613577	766	3612812,24,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612812	3613634	823	3612812,24,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613082	246	3612837,46,3612884,199
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613171	335	3612837,46,3613101,71
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613255	419	3612837,46,3613192,64
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613304	468	3612837,46,3613261,44
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613331	495	3612837,46,3613306,26
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613493	657	3612837,46,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613549	713	3612837,46,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613577	741	3612837,46,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613634	798	3612837,46,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613171	288	3612884,199,3613101,71
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613255	372	3612884,199,3613192,64
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613304	421	3612884,199,3613261,44
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613331	448	3612884,199,3613306,26
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613493	610	3612884,199,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613549	666	3612884,199,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613577	694	3612884,199,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613634	751	3612884,199,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613766	883	3612884,199,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613304	204	3613101,71,3613261,44
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613331	231	3613101,71,3613306,26
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613493	393	3613101,71,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613549	449	3613101,71,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613577	477	3613101,71,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613634	534	3613101,71,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613766	666	3613101,71,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613101	3613891	791	3613101,71,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3613493	302	3613192,64,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3613549	358	3613192,64,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3613577	386	3613192,64,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3613634	443	3613192,64,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3613766	575	3613192,64,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3613891	700	3613192,64,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613192	3614043	852	3613192,64,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3613493	233	3613261,44,3613346,148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3613549	289	3613261,44,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3613577	317	3613261,44,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3613634	374	3613261,44,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3613766	506	3613261,44,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3613891	631	3613261,44,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3614043	783	3613261,44,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613261	3614125	865	3613261,44,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3613549	244	3613306,26,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3613577	272	3613306,26,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3613634	329	3613306,26,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3613766	461	3613306,26,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3613891	586	3613306,26,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3614043	738	3613306,26,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613306	3614125	820	3613306,26,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3613549	204	3613346,148,3613495,55
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3613577	232	3613346,148,3613551,27
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3613634	289	3613346,148,3613590,45
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3613766	421	3613346,148,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3613891	546	3613346,148,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3614043	698	3613346,148,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3614125	780	3613346,148,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3614223	878	3613346,148,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613495	3613766	272	3613495,55,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613495	3613891	397	3613495,55,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613495	3614043	549	3613495,55,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613495	3614125	631	3613495,55,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613495	3614223	729	3613495,55,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613551	3613766	216	3613551,27,3613636,131
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613551	3613891	341	3613551,27,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613551	3614043	493	3613551,27,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613551	3614125	575	3613551,27,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613551	3614223	673	3613551,27,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613590	3613891	302	3613590,45,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613590	3614043	454	3613590,45,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613590	3614125	536	3613590,45,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613590	3614223	634	3613590,45,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613590	3614468	879	3613590,45,3614230,239
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3613891	256	3613636,131,3613772,120
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3614043	408	3613636,131,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3614125	490	3613636,131,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3614223	588	3613636,131,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3614468	833	3613636,131,3614230,239
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614043	272	3613772,120,3613893,151
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614125	354	3613772,120,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614223	452	3613772,120,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614468	697	3613772,120,3614230,239
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614550	779	3613772,120,3614470,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614587	816	3613772,120,3614552,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613772	3614648	877	3613772,120,3614589,60
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614125	233	3613893,151,3614045,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614223	331	3613893,151,3614127,97
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614468	576	3613893,151,3614230,239
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614550	658	3613893,151,3614470,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614587	695	3613893,151,3614552,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614648	756	3613893,151,3614589,60
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613893	3614741	849	3613893,151,3614667,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614045	3614468	424	3614045,81,3614230,239
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614045	3614550	506	3614045,81,3614470,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614045	3614587	543	3614045,81,3614552,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614045	3614648	604	3614045,81,3614589,60
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614045	3614741	697	3614045,81,3614667,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614127	3614468	342	3614127,97,3614230,239
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614127	3614550	424	3614127,97,3614470,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614127	3614587	461	3614127,97,3614552,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614127	3614648	522	3614127,97,3614589,60
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614127	3614741	615	3614127,97,3614667,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614127	3615000	874	3614127,97,3614743,258
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3614550	321	3614230,239,3614470,81
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3614587	358	3614230,239,3614552,36
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3614648	419	3614230,239,3614589,60
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3614741	512	3614230,239,3614667,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3615000	771	3614230,239,3614743,258
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3615054	825	3614230,239,3615002,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3614741	272	3614470,81,3614667,75
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3615000	531	3614470,81,3614743,258
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3615054	585	3614470,81,3615002,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3615154	685	3614470,81,3615056,99
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3615257	788	3614470,81,3615156,102
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3615311	842	3614470,81,3615259,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614470	3615335	866	3614470,81,3615313,23
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614552	3615000	449	3614552,36,3614743,258
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614552	3615054	503	3614552,36,3615002,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614552	3615154	603	3614552,36,3615056,99
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614552	3615257	706	3614552,36,3615156,102
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614552	3615311	760	3614552,36,3615259,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614552	3615335	784	3614552,36,3615313,23
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614589	3615000	412	3614589,60,3614743,258
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614589	3615054	466	3614589,60,3615002,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614589	3615154	566	3614589,60,3615056,99
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614589	3615257	669	3614589,60,3615156,102
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614589	3615311	723	3614589,60,3615259,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614589	3615335	747	3614589,60,3615313,23
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615000	334	3614667,75,3614743,258
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615054	388	3614667,75,3615002,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615154	488	3614667,75,3615056,99
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615257	591	3614667,75,3615156,102
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615311	645	3614667,75,3615259,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615335	669	3614667,75,3615313,23
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614743	3615054	312	3614743,258,3615002,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614743	3615154	412	3614743,258,3615056,99
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614743	3615257	515	3614743,258,3615156,102
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614743	3615311	569	3614743,258,3615259,53
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614743	3615335	593	3614743,258,3615313,23
